latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-24.561,-59.761,333.8,1.1,1,2020-09-26,1755,Aqua,MODIS,70,6.0NRT,313.1,16.5,D
-25.039,-63.068,347.8,1.1,1,2020-09-26,1755,Aqua,MODIS,89,6.0NRT,322.9,34.2,D
-25.038,-63.058,348.1,1.1,1,2020-09-26,1755,Aqua,MODIS,86,6.0NRT,322.6,35.8,D
-25.047,-63.056,344.7,1.1,1,2020-09-26,1755,Aqua,MODIS,75,6.0NRT,320.5,31.7,D
-24.691,-60.446,335.4,1,1,2020-09-26,1755,Aqua,MODIS,78,6.0NRT,312.9,19.5,D
-24.528,-59.39,330.8,1.1,1,2020-09-26,1755,Aqua,MODIS,66,6.0NRT,310.1,18.1,D
-24.527,-59.38,324.7,1.1,1,2020-09-26,1755,Aqua,MODIS,35,6.0NRT,306.8,10.8,D
-24.587,-59.707,339.8,1.1,1,2020-09-26,1755,Aqua,MODIS,84,6.0NRT,312.1,30,D
-24.728,-60.573,338.2,1,1,2020-09-26,1755,Aqua,MODIS,82,6.0NRT,313.8,22.4,D
-24.739,-60.582,333.5,1,1,2020-09-26,1755,Aqua,MODIS,75,6.0NRT,313.6,16,D
-24.737,-60.572,379.6,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,316,137,D
-24.707,-60.371,366.8,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,316,92,D
-24.706,-60.361,331.6,1,1,2020-09-26,1755,Aqua,MODIS,20,6.0NRT,311.2,13.2,D
-24.717,-60.369,331.1,1,1,2020-09-26,1755,Aqua,MODIS,60,6.0NRT,311.9,13.3,D
-24.715,-60.359,335.9,1,1,2020-09-26,1755,Aqua,MODIS,64,6.0NRT,313,19.4,D
-24.557,-59.329,326.8,1.1,1,2020-09-26,1755,Aqua,MODIS,58,6.0NRT,302.7,14.8,D
-24.724,-60.357,341.1,1,1,2020-09-26,1755,Aqua,MODIS,74,6.0NRT,313,27,D
-24.723,-60.347,342.5,1,1,2020-09-26,1755,Aqua,MODIS,87,6.0NRT,313,30.4,D
-24.721,-60.337,331.2,1,1,2020-09-26,1755,Aqua,MODIS,71,6.0NRT,311.4,14,D
-24.664,-59.96,330.4,1,1,2020-09-26,1755,Aqua,MODIS,70,6.0NRT,313.1,13.2,D
-24.732,-60.346,340.8,1,1,2020-09-26,1755,Aqua,MODIS,76,6.0NRT,312.7,26.8,D
-24.73,-60.336,331.7,1,1,2020-09-26,1755,Aqua,MODIS,52,6.0NRT,311.4,14,D
-24.603,-59.497,354,1.1,1,2020-09-26,1755,Aqua,MODIS,96,6.0NRT,315.8,56.5,D
-24.601,-59.487,357.5,1.1,1,2020-09-26,1755,Aqua,MODIS,98,6.0NRT,315.5,66.1,D
-24.741,-60.344,335,1,1,2020-09-26,1755,Aqua,MODIS,56,6.0NRT,313.5,18.2,D
-24.739,-60.334,327.9,1,1,2020-09-26,1755,Aqua,MODIS,16,6.0NRT,311.1,9.3,D
-24.612,-59.496,353.7,1.1,1,2020-09-26,1755,Aqua,MODIS,96,6.0NRT,317.3,55.4,D
-24.61,-59.485,356.4,1.1,1,2020-09-26,1755,Aqua,MODIS,97,6.0NRT,316.8,62.6,D
-24.609,-59.474,338.4,1.1,1,2020-09-26,1755,Aqua,MODIS,82,6.0NRT,312.9,22.1,D
-24.75,-60.346,410.1,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,320.7,312.7,D
-24.748,-60.336,412.3,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,320.7,329.3,D
-24.717,-60.133,341.2,1,1,2020-09-26,1755,Aqua,MODIS,86,6.0NRT,313.3,30.8,D
-24.716,-60.123,326,1,1,2020-09-26,1755,Aqua,MODIS,55,6.0NRT,311.7,8.1,D
-24.619,-59.499,338.1,1.1,1,2020-09-26,1755,Aqua,MODIS,82,6.0NRT,313.4,23.3,D
-24.617,-59.488,367.3,1.1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,315.1,99.3,D
-24.616,-59.477,339.7,1.1,1,2020-09-26,1755,Aqua,MODIS,84,6.0NRT,312.6,26.7,D
-24.759,-60.345,383.2,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,314.9,155.6,D
-24.757,-60.334,378.8,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,314,136,D
-24.727,-60.132,357.5,1,1,2020-09-26,1755,Aqua,MODIS,98,6.0NRT,315.1,66.5,D
-24.725,-60.121,352.2,1,1,2020-09-26,1755,Aqua,MODIS,95,6.0NRT,313.1,53.2,D
-24.658,-59.687,331.8,1.1,1,2020-09-26,1755,Aqua,MODIS,57,6.0NRT,310.2,15.1,D
-24.656,-59.677,328.7,1.1,1,2020-09-26,1755,Aqua,MODIS,63,6.0NRT,309.9,12.7,D
-24.633,-59.529,335,1.1,1,2020-09-26,1755,Aqua,MODIS,78,6.0NRT,312,17.1,D
-24.632,-59.518,333.6,1.1,1,2020-09-26,1755,Aqua,MODIS,44,6.0NRT,312.2,14.3,D
-24.671,-59.706,333,1.1,1,2020-09-26,1755,Aqua,MODIS,61,6.0NRT,313.6,15.1,D
-24.669,-59.696,344.9,1.1,1,2020-09-26,1755,Aqua,MODIS,77,6.0NRT,312.7,36,D
-24.667,-59.685,352.9,1.1,1,2020-09-26,1755,Aqua,MODIS,83,6.0NRT,311.3,54.5,D
-24.643,-59.527,340.7,1.1,1,2020-09-26,1755,Aqua,MODIS,85,6.0NRT,313.4,26.6,D
-24.639,-59.506,347.2,1.1,1,2020-09-26,1755,Aqua,MODIS,91,6.0NRT,313.3,41.1,D
-24.803,-60.512,338.3,1,1,2020-09-26,1755,Aqua,MODIS,82,6.0NRT,313.9,24.3,D
-24.652,-59.525,343.9,1.1,1,2020-09-26,1755,Aqua,MODIS,88,6.0NRT,313,32.8,D
-24.649,-59.504,350.9,1.1,1,2020-09-26,1755,Aqua,MODIS,94,6.0NRT,313.7,49.3,D
-24.635,-59.419,329.4,1.1,1,2020-09-26,1755,Aqua,MODIS,50,6.0NRT,311.1,10.1,D
-24.658,-59.502,345.4,1.1,1,2020-09-26,1755,Aqua,MODIS,90,6.0NRT,312.4,36.5,D
-24.669,-59.511,382.1,1.1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,315.4,158.9,D
-24.667,-59.501,425.6,1.1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,319.7,477.7,D
-24.616,-59.177,346.3,1.1,1.1,2020-09-26,1755,Aqua,MODIS,90,6.0NRT,312.5,42.3,D
-24.678,-59.509,335,1.1,1,2020-09-26,1755,Aqua,MODIS,78,6.0NRT,312,18.4,D
-24.677,-59.499,352.7,1.1,1,2020-09-26,1755,Aqua,MODIS,95,6.0NRT,312.1,55.4,D
-24.608,-59.065,342,1.1,1.1,2020-09-26,1755,Aqua,MODIS,87,6.0NRT,315.9,32.2,D
-24.607,-59.054,369.8,1.1,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,318,114.6,D
-24.904,-58.728,334.7,1.2,1.1,2020-09-26,1755,Aqua,MODIS,62,6.0NRT,312.5,18,D
-24.902,-58.716,385.3,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,316.5,193,D
-25.121,-60.055,325.1,1,1,2020-09-26,1755,Aqua,MODIS,45,6.0NRT,311.1,6.2,D
-25.107,-59.963,329.8,1,1,2020-09-26,1755,Aqua,MODIS,69,6.0NRT,311.4,12.9,D
-25.096,-59.891,340.2,1,1,2020-09-26,1755,Aqua,MODIS,85,6.0NRT,312.1,28.1,D
-25.094,-59.88,376.4,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,315.4,130.2,D
-24.874,-58.484,330.9,1.2,1.1,2020-09-26,1755,Aqua,MODIS,55,6.0NRT,311.5,13.8,D
-24.872,-58.472,370.5,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,317.6,127.6,D
-24.871,-58.46,343,1.2,1.1,2020-09-26,1755,Aqua,MODIS,88,6.0NRT,313.3,38.7,D
-25.105,-59.889,391.4,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,316.9,200.7,D
-25.104,-59.878,396.2,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,315.2,228.3,D
-24.923,-58.724,329.2,1.2,1.1,2020-09-26,1755,Aqua,MODIS,68,6.0NRT,310.7,11.1,D
-24.921,-58.713,338.8,1.2,1.1,2020-09-26,1755,Aqua,MODIS,83,6.0NRT,310.8,27.5,D
-24.884,-58.482,347,1.2,1.1,2020-09-26,1755,Aqua,MODIS,91,6.0NRT,314.7,44.7,D
-24.882,-58.47,376.4,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,318.4,152.5,D
-24.88,-58.458,347.7,1.2,1.1,2020-09-26,1755,Aqua,MODIS,92,6.0NRT,312.9,49.4,D
-25.174,-60.285,327.8,1,1,2020-09-26,1755,Aqua,MODIS,63,6.0NRT,313,9.1,D
-25.114,-59.887,328.7,1,1,2020-09-26,1755,Aqua,MODIS,67,6.0NRT,312.6,10.8,D
-25.113,-59.877,334.8,1,1,2020-09-26,1755,Aqua,MODIS,78,6.0NRT,311.2,19.8,D
-24.894,-58.48,350.7,1.2,1.1,2020-09-26,1755,Aqua,MODIS,94,6.0NRT,314.4,53.3,D
-24.892,-58.468,372.8,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,313.9,134.4,D
-25.179,-60.253,330.6,1,1,2020-09-26,1755,Aqua,MODIS,71,6.0NRT,313.9,12.2,D
-24.937,-58.686,356.5,1.2,1.1,2020-09-26,1755,Aqua,MODIS,98,6.0NRT,313.5,73.4,D
-24.935,-58.675,338,1.2,1.1,2020-09-26,1755,Aqua,MODIS,83,6.0NRT,310.4,27.9,D
-24.904,-58.478,346.1,1.2,1.1,2020-09-26,1755,Aqua,MODIS,81,6.0NRT,314.5,47.1,D
-24.902,-58.466,336,1.2,1.1,2020-09-26,1755,Aqua,MODIS,52,6.0NRT,312.5,25.3,D
-25.221,-60.473,333.3,1,1,2020-09-26,1755,Aqua,MODIS,72,6.0NRT,311.9,19.6,D
-25.219,-60.463,331.7,1,1,2020-09-26,1755,Aqua,MODIS,73,6.0NRT,310.7,16.9,D
-24.946,-58.684,361.8,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,314.1,91.2,D
-24.945,-58.673,394.2,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,317.8,253.5,D
-24.943,-58.661,333,1.2,1.1,2020-09-26,1755,Aqua,MODIS,76,6.0NRT,310.8,21.1,D
-24.915,-58.488,343.9,1.2,1.1,2020-09-26,1755,Aqua,MODIS,73,6.0NRT,318.2,42,D
-24.913,-58.476,393.2,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,328.1,254.3,D
-24.911,-58.464,342.2,1.2,1.1,2020-09-26,1755,Aqua,MODIS,75,6.0NRT,312.5,39.3,D
-24.97,-58.814,326.7,1.1,1.1,2020-09-26,1755,Aqua,MODIS,60,6.0NRT,312,9.1,D
-24.95,-58.69,328.4,1.2,1.1,2020-09-26,1755,Aqua,MODIS,53,6.0NRT,311.1,9.5,D
-24.948,-58.678,407.9,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,318.5,354.3,D
-24.946,-58.667,380.7,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,314.5,171.9,D
-24.915,-58.482,404.2,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,326.1,331.5,D
-24.914,-58.47,393,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,321.1,247.9,D
-24.959,-58.688,328.5,1.2,1.1,2020-09-26,1755,Aqua,MODIS,53,6.0NRT,312.4,10.4,D
-24.957,-58.676,371.3,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,313.9,126.7,D
-24.955,-58.665,334.9,1.2,1.1,2020-09-26,1755,Aqua,MODIS,78,6.0NRT,311.3,20.9,D
-24.925,-58.48,472.5,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,339.9,1323.3,D
-24.923,-58.468,449.2,1.2,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,324.7,876.2,D
-24.935,-58.478,345.8,1.2,1.1,2020-09-26,1755,Aqua,MODIS,90,6.0NRT,309.7,43.5,D
-24.933,-58.466,340.3,1.2,1.1,2020-09-26,1755,Aqua,MODIS,85,6.0NRT,310,30.4,D
-25.74,-58.832,332.5,1.1,1.1,2020-09-26,1755,Aqua,MODIS,76,6.0NRT,314.2,19,D
-25.739,-58.821,331.4,1.1,1.1,2020-09-26,1755,Aqua,MODIS,75,6.0NRT,313.3,16.7,D
-25.548,-57.663,343,1.3,1.1,2020-09-26,1755,Aqua,MODIS,88,6.0NRT,314.6,41,D
-25.546,-57.651,336,1.3,1.1,2020-09-26,1755,Aqua,MODIS,73,6.0NRT,312.4,24.9,D
-26.082,-61.02,335.1,1,1,2020-09-26,1755,Aqua,MODIS,52,6.0NRT,315.5,15.3,D
-25.972,-60.27,330.5,1,1,2020-09-26,1755,Aqua,MODIS,69,6.0NRT,312.2,13.4,D
-25.686,-58.434,328.6,1.2,1.1,2020-09-26,1755,Aqua,MODIS,49,6.0NRT,310.7,11.5,D
-25.606,-57.947,328.6,1.2,1.1,2020-09-26,1755,Aqua,MODIS,41,6.0NRT,312.4,12.1,D
-25.604,-57.935,326.6,1.2,1.1,2020-09-26,1755,Aqua,MODIS,22,6.0NRT,310.3,9.1,D
-25.558,-57.661,330.9,1.3,1.1,2020-09-26,1755,Aqua,MODIS,42,6.0NRT,313.5,13.4,D
-25.539,-57.547,344.1,1.3,1.1,2020-09-26,1755,Aqua,MODIS,78,6.0NRT,312.5,49.7,D
-26.091,-61.019,338.7,1,1,2020-09-26,1755,Aqua,MODIS,81,6.0NRT,314,20.9,D
-25.949,-60.055,332,1,1,2020-09-26,1755,Aqua,MODIS,73,6.0NRT,312.9,14.1,D
-25.568,-57.659,339.5,1.3,1.1,2020-09-26,1755,Aqua,MODIS,85,6.0NRT,313.9,32.4,D
-25.624,-57.931,338.6,1.2,1.1,2020-09-26,1755,Aqua,MODIS,84,6.0NRT,313.3,30.5,D
-25.938,-59.857,328.5,1,1,2020-09-26,1755,Aqua,MODIS,64,6.0NRT,309.4,11.1,D
-25.936,-59.847,325.4,1,1,2020-09-26,1755,Aqua,MODIS,40,6.0NRT,309.5,7.4,D
-25.818,-59.077,328.9,1.1,1,2020-09-26,1755,Aqua,MODIS,42,6.0NRT,313,11.3,D
-25.816,-59.066,328.9,1.1,1,2020-09-26,1755,Aqua,MODIS,43,6.0NRT,311.5,10.3,D
-25.884,-59.439,350.8,1.1,1,2020-09-26,1755,Aqua,MODIS,94,6.0NRT,311.5,52.1,D
-25.882,-59.428,353.8,1.1,1,2020-09-26,1755,Aqua,MODIS,96,6.0NRT,311.8,59.1,D
-25.893,-59.437,412.4,1.1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,323.8,350.3,D
-25.891,-59.427,393.8,1.1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,317.9,220.9,D
-25.89,-59.416,333.5,1.1,1,2020-09-26,1755,Aqua,MODIS,57,6.0NRT,310.3,20.1,D
-25.727,-58.378,336.5,1.2,1.1,2020-09-26,1755,Aqua,MODIS,82,6.0NRT,312.4,27.6,D
-26.084,-60.655,327.7,1,1,2020-09-26,1755,Aqua,MODIS,59,6.0NRT,311.6,8.1,D
-25.838,-59.044,328.1,1.1,1,2020-09-26,1755,Aqua,MODIS,27,6.0NRT,311.3,8.9,D
-25.731,-58.382,337.2,1.2,1.1,2020-09-26,1755,Aqua,MODIS,83,6.0NRT,312,28.6,D
-25.729,-58.371,330.9,1.2,1.1,2020-09-26,1755,Aqua,MODIS,75,6.0NRT,311,17.7,D
-25.709,-58.254,329.7,1.2,1.1,2020-09-26,1755,Aqua,MODIS,73,6.0NRT,310,13.9,D
-25.611,-57.485,355.6,1.3,1.1,2020-09-26,1755,Aqua,MODIS,97,6.0NRT,312.4,85.6,D
-25.641,-57.598,327.1,1.3,1.1,2020-09-26,1755,Aqua,MODIS,60,6.0NRT,310.6,12,D
-25.63,-57.534,328.1,1.3,1.1,2020-09-26,1755,Aqua,MODIS,70,6.0NRT,311.7,13.5,D
-25.623,-57.496,338,1.3,1.1,2020-09-26,1755,Aqua,MODIS,84,6.0NRT,312.3,32.9,D
-25.621,-57.483,435.1,1.3,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,321.9,770.7,D
-25.619,-57.47,338.9,1.3,1.1,2020-09-26,1755,Aqua,MODIS,85,6.0NRT,311.1,36.1,D
-26.383,-62.467,326.4,1,1,2020-09-26,1755,Aqua,MODIS,36,6.0NRT,312.4,7.9,D
-26.103,-60.466,343.9,1,1,2020-09-26,1755,Aqua,MODIS,88,6.0NRT,312.4,32.3,D
-26.101,-60.456,351.2,1,1,2020-09-26,1755,Aqua,MODIS,94,6.0NRT,311.5,46.9,D
-25.631,-57.481,326.8,1.3,1.1,2020-09-26,1755,Aqua,MODIS,65,6.0NRT,310.5,11,D
-26.11,-60.455,350,1,1,2020-09-26,1755,Aqua,MODIS,93,6.0NRT,313.5,45.1,D
-26.109,-60.445,327.8,1,1,2020-09-26,1755,Aqua,MODIS,60,6.0NRT,312.1,8.8,D
-26.046,-60.02,339.9,1,1,2020-09-26,1755,Aqua,MODIS,84,6.0NRT,313.9,24.3,D
-26.044,-60.01,353.3,1,1,2020-09-26,1755,Aqua,MODIS,95,6.0NRT,315.4,51.3,D
-25.661,-57.594,328.9,1.3,1.1,2020-09-26,1755,Aqua,MODIS,71,6.0NRT,312.4,14,D
-26.119,-60.453,335.3,1,1,2020-09-26,1755,Aqua,MODIS,78,6.0NRT,312.6,18.2,D
-26.055,-60.018,341.9,1,1,2020-09-26,1755,Aqua,MODIS,86,6.0NRT,314.2,27.9,D
-26.053,-60.008,378.8,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,317.8,134,D
-26.052,-59.998,332.9,1,1,2020-09-26,1755,Aqua,MODIS,75,6.0NRT,313.5,13.5,D
-26.081,-60.128,376,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,316.1,122.1,D
-26.079,-60.118,370,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,314.6,100.2,D
-25.937,-59.181,323.7,1.1,1,2020-09-26,1755,Aqua,MODIS,36,6.0NRT,309.5,6.3,D
-25.691,-57.587,331.7,1.3,1.1,2020-09-26,1755,Aqua,MODIS,66,6.0NRT,315.5,17.1,D
-25.689,-57.575,337.1,1.3,1.1,2020-09-26,1755,Aqua,MODIS,83,6.0NRT,314.2,28.3,D
-25.722,-57.784,323.9,1.3,1.1,2020-09-26,1755,Aqua,MODIS,23,6.0NRT,305.8,10.6,D
-25.688,-57.583,340.8,1.3,1.1,2020-09-26,1755,Aqua,MODIS,87,6.0NRT,314.1,36.5,D
-26.133,-60.3,325.7,1,1,2020-09-26,1755,Aqua,MODIS,45,6.0NRT,311.2,6.7,D
-25.974,-59.267,338.6,1.1,1,2020-09-26,1755,Aqua,MODIS,83,6.0NRT,313.5,26.7,D
-25.973,-59.256,327.3,1.1,1,2020-09-26,1755,Aqua,MODIS,61,6.0NRT,311.4,9.5,D
-25.707,-57.631,337,1.3,1.1,2020-09-26,1755,Aqua,MODIS,83,6.0NRT,314.2,28.2,D
-25.704,-57.618,332.1,1.3,1.1,2020-09-26,1755,Aqua,MODIS,42,6.0NRT,313.8,16.9,D
-25.698,-57.58,356,1.3,1.1,2020-09-26,1755,Aqua,MODIS,97,6.0NRT,317.2,82.5,D
-26.294,-61.349,329.2,1,1,2020-09-26,1755,Aqua,MODIS,59,6.0NRT,314.1,8.2,D
-26.204,-60.72,342.7,1,1,2020-09-26,1755,Aqua,MODIS,87,6.0NRT,317.5,24.1,D
-26.202,-60.71,338.6,1,1,2020-09-26,1755,Aqua,MODIS,82,6.0NRT,315.5,18.2,D
-26.041,-59.634,331.1,1,1,2020-09-26,1755,Aqua,MODIS,64,6.0NRT,311.2,16.2,D
-25.717,-57.629,329.6,1.3,1.1,2020-09-26,1755,Aqua,MODIS,68,6.0NRT,313.5,13.8,D
-25.715,-57.616,333.3,1.3,1.1,2020-09-26,1755,Aqua,MODIS,73,6.0NRT,313.8,20.1,D
-25.71,-57.591,335.3,1.3,1.1,2020-09-26,1755,Aqua,MODIS,20,6.0NRT,314.9,24.3,D
-25.708,-57.578,395.1,1.3,1.1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,317.4,302.5,D
-26.213,-60.718,370.9,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,321.3,96,D
-26.211,-60.708,360.4,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,316.5,64.3,D
-25.718,-57.576,337,1.3,1.1,2020-09-26,1755,Aqua,MODIS,56,6.0NRT,308.5,35,D
-26.223,-60.727,335.3,1,1,2020-09-26,1755,Aqua,MODIS,77,6.0NRT,314,12.6,D
-26.222,-60.717,374.7,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,319.7,108.9,D
-26.22,-60.707,410.5,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,320.7,299.3,D
-26.467,-62.415,333.1,1,1,2020-09-26,1755,Aqua,MODIS,46,6.0NRT,316.6,14.3,D
-26.233,-60.735,333.1,1,1,2020-09-26,1755,Aqua,MODIS,42,6.0NRT,312.2,10.4,D
-26.232,-60.725,375.4,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,319.5,111.6,D
-26.231,-60.715,436.5,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,329.3,530.4,D
-26.229,-60.705,406.9,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,316.7,273.9,D
-26.228,-60.695,342.7,1,1,2020-09-26,1755,Aqua,MODIS,87,6.0NRT,313.9,24.3,D
-26.226,-60.685,338.4,1,1,2020-09-26,1755,Aqua,MODIS,82,6.0NRT,314,16.5,D
-26.477,-62.414,392.8,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,317.4,207.2,D
-26.242,-60.733,338.2,1,1,2020-09-26,1755,Aqua,MODIS,81,6.0NRT,313.4,19.3,D
-26.241,-60.723,440.9,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,339.4,578.7,D
-26.24,-60.713,502.7,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,400.1,1650.6,D
-26.238,-60.703,463.6,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,326.8,882.5,D
-26.237,-60.693,352.9,1,1,2020-09-26,1755,Aqua,MODIS,95,6.0NRT,314,44.5,D
-26.235,-60.683,341.5,1,1,2020-09-26,1755,Aqua,MODIS,85,6.0NRT,315.4,20.3,D
-25.826,-58.04,330.8,1.2,1.1,2020-09-26,1755,Aqua,MODIS,61,6.0NRT,313.7,13.2,D
-25.78,-57.759,332.6,1.3,1.1,2020-09-26,1755,Aqua,MODIS,78,6.0NRT,308.7,22.6,D
-26.251,-60.732,339.1,1,1,2020-09-26,1755,Aqua,MODIS,83,6.0NRT,313.4,20.4,D
-26.25,-60.722,448.3,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,341.2,671,D
-26.249,-60.712,505.1,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,400.1,1714.7,D
-26.247,-60.702,503.2,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,400.1,1666.2,D
-26.246,-60.692,357.4,1,1,2020-09-26,1755,Aqua,MODIS,98,6.0NRT,314.4,58.1,D
-26.244,-60.682,341.5,1,1,2020-09-26,1755,Aqua,MODIS,85,6.0NRT,315.8,20.9,D
-26.224,-60.542,353.3,1,1,2020-09-26,1755,Aqua,MODIS,95,6.0NRT,314.2,50.3,D
-26.222,-60.532,341.8,1,1,2020-09-26,1755,Aqua,MODIS,86,6.0NRT,313.4,27.3,D
-26.178,-60.23,328.8,1,1,2020-09-26,1755,Aqua,MODIS,64,6.0NRT,313,10.5,D
-25.792,-57.769,342.1,1.3,1.1,2020-09-26,1755,Aqua,MODIS,88,6.0NRT,313.4,42,D
-25.79,-57.757,337.6,1.3,1.1,2020-09-26,1755,Aqua,MODIS,84,6.0NRT,311.6,31.1,D
-26.308,-61.06,334,1,1,2020-09-26,1755,Aqua,MODIS,74,6.0NRT,316.1,14.6,D
-26.26,-60.73,339.4,1,1,2020-09-26,1755,Aqua,MODIS,83,6.0NRT,313.8,22.1,D
-26.259,-60.72,404.3,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,324.3,260.1,D
-26.258,-60.71,505.4,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,400.1,1721.6,D
-26.256,-60.7,418.9,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,313.1,366.9,D
-26.255,-60.69,350,1,1,2020-09-26,1755,Aqua,MODIS,85,6.0NRT,313.3,42.9,D
-26.253,-60.68,340.6,1,1,2020-09-26,1755,Aqua,MODIS,53,6.0NRT,314.7,23.5,D
-26.12,-59.779,336.8,1,1,2020-09-26,1755,Aqua,MODIS,81,6.0NRT,311.3,23.2,D
-26.118,-59.768,328.6,1,1,2020-09-26,1755,Aqua,MODIS,50,6.0NRT,310.6,11.6,D
-25.854,-58.084,335.4,1.2,1.1,2020-09-26,1755,Aqua,MODIS,81,6.0NRT,316.3,22.9,D
-25.852,-58.072,339.9,1.2,1.1,2020-09-26,1755,Aqua,MODIS,86,6.0NRT,318.2,31.3,D
-25.802,-57.767,358.4,1.3,1.1,2020-09-26,1755,Aqua,MODIS,99,6.0NRT,314.1,90.8,D
-25.8,-57.755,353.4,1.3,1.1,2020-09-26,1755,Aqua,MODIS,96,6.0NRT,312.3,73.4,D
-26.269,-60.729,331.5,1,1,2020-09-26,1755,Aqua,MODIS,62,6.0NRT,313.4,11.6,D
-26.268,-60.719,334.8,1,1,2020-09-26,1755,Aqua,MODIS,57,6.0NRT,313.4,16.5,D
-26.267,-60.709,362.3,1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,309.7,72.7,D
-26.265,-60.699,342.4,1,1,2020-09-26,1755,Aqua,MODIS,67,6.0NRT,307.5,28.1,D
-26.129,-59.777,337.7,1,1,2020-09-26,1755,Aqua,MODIS,82,6.0NRT,309.8,23.1,D
-26.127,-59.767,356.9,1,1,2020-09-26,1755,Aqua,MODIS,98,6.0NRT,311.3,64.4,D
-26.076,-59.383,346.4,1.1,1,2020-09-26,1755,Aqua,MODIS,91,6.0NRT,308.3,44.6,D
-26.182,-60.013,340.5,1,1,2020-09-26,1755,Aqua,MODIS,85,6.0NRT,314.8,26.7,D
-26.181,-60.003,336.1,1,1,2020-09-26,1755,Aqua,MODIS,79,6.0NRT,314.2,19.4,D
-26.087,-59.392,341.4,1.1,1,2020-09-26,1755,Aqua,MODIS,86,6.0NRT,313.7,32,D
-26.085,-59.381,430.4,1.1,1,2020-09-26,1755,Aqua,MODIS,100,6.0NRT,322.6,517.8,D
-26.084,-59.371,327.1,1.1,1,2020-09-26,1755,Aqua,MODIS,43,6.0NRT,299.3,11.2,D
-24.892,-59.888,331.8,1,1,2020-09-26,1755,Aqua,MODIS,53,6.0NRT,313,13.6,D
-24.802,-59.308,351.2,1.1,1,2020-09-26,1755,Aqua,MODIS,94,6.0NRT,311.9,54.6,D
-24.8,-59.297,352.1,1.1,1,2020-09-26,1755,Aqua,MODIS,95,6.0NRT,311.8,56.1,D
